"Jan 09, 2017","538.85","538.50","543.00","535.50","2.39M","0.25%"
"Jan 06, 2017","537.48","537.10","542.50","536.55","3.59M","-0.23%"
"Jan 05, 2017","538.70","535.50","539.95","534.38","3.99M","0.96%"
"Jan 04, 2017","533.58","546.45","546.50","532.15","4.75M","-2.04%"
"Jan 03, 2017","544.70","544.92","548.50","540.55","2.94M","0.40%"
"Jan 02, 2017","542.55","542.00","545.00","536.17","3.24M","0.25%"
"Dec 30, 2016","541.20","532.40","542.50","531.55","7.18M","1.59%"
"Dec 29, 2016","532.73","525.00","534.40","524.75","4.01M","1.50%"
"Dec 28, 2016","524.85","533.95","534.77","523.55","4.41M","-1.41%"
"Dec 27, 2016","532.35","523.92","533.55","523.50","7.97M","1.65%"
"Dec 26, 2016","523.73","527.17","533.00","522.33","7.00M","-0.93%"
"Dec 23, 2016","528.65","526.00","534.48","526.00","4.69M","0.38%"
"Dec 22, 2016","526.67","529.00","531.33","525.48","13.21M","-0.93%"
"Dec 21, 2016","531.62","530.05","533.65","528.60","9.31M","0.50%"
"Dec 20, 2016","528.95","527.35","530.50","526.58","5.34M","-0.44%"
"Dec 19, 2016","531.27","527.50","533.48","527.17","6.86M","0.51%"
"Dec 16, 2016","528.58","526.00","531.00","526.00","6.83M","0.40%"
"Dec 15, 2016","526.48","526.20","533.80","524.33","8.84M","-0.62%"
"Dec 14, 2016","529.75","519.90","532.23","519.10","11.04M","1.89%"
"Dec 13, 2016","519.90","514.00","520.50","513.77","4.74M","1.23%"
"Dec 12, 2016","513.60","510.25","520.85","510.25","4.13M","-0.17%"
"Dec 09, 2016","514.48","511.00","515.92","510.15","3.77M","0.87%"
"Dec 08, 2016","510.02","502.52","510.90","502.18","4.00M","2.09%"
"Dec 07, 2016","499.57","502.00","503.80","498.18","2.25M","-0.60%"
"Dec 06, 2016","502.60","498.00","503.27","497.30","3.08M","1.14%"
"Dec 05, 2016","496.93","497.50","499.85","493.25","1.82M","-0.09%"
"Dec 02, 2016","497.38","497.95","502.50","495.90","5.71M","-0.30%"
"Dec 01, 2016","498.88","500.00","507.50","497.50","5.77M","0.78%"
"Nov 30, 2016","495.02","499.98","499.98","493.32","12.62M","-0.77%"
"Nov 29, 2016","498.85","494.50","502.15","494.02","4.52M","1.12%"
"Nov 28, 2016","493.32","496.50","500.30","492.05","3.80M","-0.71%"
"Nov 25, 2016","496.85","495.00","497.95","492.18","4.78M","0.64%"
"Nov 24, 2016","493.68","502.77","502.77","491.10","8.65M","-2.14%"
"Nov 23, 2016","504.50","502.50","505.25","499.77","5.99M","0.75%"
"Nov 22, 2016","500.73","498.85","503.90","496.65","8.07M","1.00%"
"Nov 21, 2016","495.75","493.77","496.77","491.60","6.05M","0.41%"
"Nov 18, 2016","493.75","492.50","496.35","491.00","8.30M","1.00%"
"Nov 17, 2016","488.88","493.00","499.07","487.20","5.77M","-0.89%"
"Nov 16, 2016","493.27","497.50","498.40","490.35","7.57M","0.12%"
"Nov 15, 2016","492.70","498.25","500.00","489.77","6.62M","-1.63%"
"Nov 11, 2016","500.88","498.93","508.75","497.55","6.75M","-0.86%"
"Nov 10, 2016","505.20","509.30","514.48","503.50","4.46M","0.58%"
"Nov 09, 2016","502.30","475.00","504.50","465.00","9.89M","0.11%"
"Nov 08, 2016","501.75","502.85","502.85","499.15","6.14M","0.24%"
"Nov 07, 2016","500.57","507.00","508.27","499.52","4.35M","-0.44%"
"Nov 04, 2016","502.77","510.12","513.45","500.00","5.27M","-1.80%"
"Nov 03, 2016","511.98","511.93","517.38","510.30","3.34M","0.02%"
"Nov 02, 2016","511.88","520.50","521.42","510.50","3.22M","-2.59%"
"Nov 01, 2016","525.50","525.65","527.98","523.70","4.67M","-0.02%"
"Oct 30, 2016","525.60","529.38","529.38","523.15","724.34K","-0.36%"
"Oct 28, 2016","527.48","525.00","529.00","521.90","3.72M","0.60%"
"Oct 27, 2016","524.35","525.55","526.95","521.70","5.87M","-0.51%"
"Oct 26, 2016","527.02","528.02","529.73","526.05","5.00M","-0.64%"
"Oct 25, 2016","530.42","532.50","532.62","527.10","3.50M","-0.23%"
"Oct 24, 2016","531.65","535.00","537.00","530.33","4.81M","-0.08%"
"Oct 21, 2016","532.10","548.50","548.50","529.20","19.94M","-2.15%"
"Oct 20, 2016","543.77","546.98","549.00","542.02","4.63M","0.02%"
"Oct 19, 2016","543.67","542.23","547.35","540.70","7.81M","0.58%"
"Oct 18, 2016","540.55","533.00","541.38","531.02","5.06M","1.93%"
"Oct 17, 2016","530.33","540.00","540.40","529.38","4.49M","-1.58%"
"Oct 14, 2016","538.83","531.50","541.00","530.83","6.98M","1.94%"
"Oct 13, 2016","528.58","544.50","544.52","526.00","10.03M","-3.57%"
"Oct 10, 2016","548.17","557.00","561.00","547.00","5.28M","-1.14%"
"Oct 07, 2016","554.50","557.00","561.52","553.25","6.99M","-0.16%"
"Oct 06, 2016","555.40","546.00","563.12","546.00","9.65M","1.96%"
"Oct 05, 2016","544.70","552.00","553.25","542.90","4.93M","-0.63%"
"Oct 04, 2016","548.17","546.52","554.15","546.00","6.00M","0.52%"
"Oct 03, 2016","545.35","543.50","553.98","538.12","8.29M","0.65%"
"Sep 30, 2016","541.85","534.00","547.27","533.15","5.12M","1.05%"
"Sep 29, 2016","536.23","547.50","555.38","533.70","9.72M","-1.67%"
"Sep 28, 2016","545.33","553.95","554.00","543.15","11.35M","-1.79%"
"Sep 27, 2016","555.25","558.50","562.98","553.30","8.86M","0.30%"
"Sep 26, 2016","553.60","551.70","564.77","550.12","17.47M","0.40%"
"Sep 23, 2016","551.40","544.50","554.73","544.50","14.21M","1.27%"
"Sep 22, 2016","544.48","541.50","547.90","539.50","8.58M","1.56%"
"Sep 21, 2016","536.12","537.00","542.45","534.50","5.00M","-0.18%"
"Sep 20, 2016","537.10","542.00","542.38","534.52","5.27M","-0.76%"
"Sep 19, 2016","541.20","536.27","544.00","535.50","7.62M","0.64%"
"Sep 16, 2016","537.77","533.50","546.92","529.55","17.98M","0.99%"
"Sep 15, 2016","532.50","523.50","535.10","523.50","14.34M","1.94%"
"Sep 14, 2016","522.38","524.00","529.50","520.45","8.51M","-0.17%"
"Sep 12, 2016","523.25","515.20","528.00","514.58","15.40M","0.19%"
